expert_id,hypothesis_id,hypothesis,T_0_10,I_0_10,F_0_10,T,I,F,zone,paraconsistent
15,11,¿La Declaracion Universal de los Derechos Humanos (1948) incluye el derecho a la educacion,10.0,0.0,0.0,1.0,0.0,0.0,Consensus,0
15,12,¿El PIB de la Union Europea esta entre los mas grandes del mundo,10.0,0.0,0.0,1.0,0.0,0.0,Consensus,0
15,13,¿La Organizacion Mundial del Comercio tiene un mecanismo de resolucion de disputas comerciales,10.0,0.0,0.0,1.0,0.0,0.0,Consensus,0
15,14,¿La Politica Agricola Comun de la UE es eficiente para apoyar a los agricultores de pequena escala,2.0,5.0,7.0,0.2,0.5,0.7,Ambiguity,0
15,15,¿El equilibrio geopolitico de poder cambiara significativamente debido al cambio climatico para 2050,8.0,4.0,1.0,0.8,0.4,0.1,Ambiguity,0
15,16,¿Los bancos centrales deberian adoptar monedas digitales (CBDC) para mejorar la politica monetaria,6.0,8.0,4.0,0.6,0.8,0.4,Ambiguity,0
15,17,¿Las sanciones economicas son una herramienta efectiva para cambiar el comportamiento de regimenes autoritarios,3.0,8.0,7.0,0.3,0.8,0.7,Ambiguity,0
15,18,¿La arquitectura Web3 e internet descentralizado es superior al modelo centralizado actual,5.0,8.0,6.0,0.5,0.8,0.6,Ambiguity,1
15,19,¿La arquitectura Transformer ha alcanzado sus limites fundamentales de escalabilidad para capacidades de IA,3.0,8.0,7.0,0.3,0.8,0.7,Ambiguity,0
15,20,¿La Ley de Moore sigue vigente en su formulacion original para la densidad de transistores,2.0,6.0,8.0,0.2,0.6,0.8,Ambiguity,0
15,21,¿La fusion nuclear ha logrado ganancia neta de energia sostenida en un reactor practico y escalable,2.0,8.0,8.0,0.2,0.8,0.8,Ambiguity,0
15,22,¿Los sistemas actuales de IA pueden lograr inteligencia artificial general (AGI),0.0,0.0,10.0,0.0,0.0,1.0,Ignorance,0
15,23,¿El Metaverso se ha convertido en la plataforma principal para el trabajo diario y la interaccion social,1.0,7.0,9.0,0.1,0.7,0.9,Ambiguity,0
15,24,¿La privacidad diferencial es una tecnica suficiente para proteger datos individuales en aprendizaje automatico,7.0,5.0,3.0,0.7,0.5,0.3,Ambiguity,0
15,25,¿El entrenamiento de modelos grandes de IA contribuye significativamente a las emisiones globales de carbono,8.0,4.0,2.0,0.8,0.4,0.2,Ambiguity,0
15,26,¿Las celdas de combustible de hidrogeno se convertiran en la tecnologia dominante para transporte de larga distancia,8.0,6.0,1.0,0.8,0.6,0.1,Ambiguity,0
15,27,¿El xenotrasplante de organos de cerdo geneticamente modificados se convertira en practica medica rutinaria en 10 anos,8.0,5.0,2.0,0.8,0.5,0.2,Ambiguity,0
15,28,¿Los antibioticos son efectivos contra infecciones virales como el resfriado comun,0.0,4.0,9.0,0.0,0.4,0.9,Ambiguity,0
15,29,¿La tecnologia blockchain ha sido ampliamente adoptada para la gestion de cadenas de suministro empresariales,3.0,4.0,7.0,0.3,0.4,0.7,Ambiguity,0
15,30,¿La computacion cuantica es capaz de romper la encriptacion RSA-2048 con el hardware actualmente disponible,1.0,3.0,9.0,0.1,0.3,0.9,Ignorance,0
17,1,¿Lavarse las manos con jabon es efectivo para reducir la transmision de enfermedades infecciosas,10.0,6.0,0.0,1.0,0.6,0.0,Ambiguity,0
17,2,¿El ejercicio fisico regular reduce el riesgo de enfermedad cardiovascular,10.0,7.0,1.0,1.0,0.7,0.1,Ambiguity,1
17,3,¿Fumar tabaco aumenta significativamente el riesgo de cancer de pulmon,10.0,6.0,0.0,1.0,0.6,0.0,Ambiguity,0
17,4,¿La aspirina tiene propiedades antiplaquetarias que ayudan a prevenir coagulos,10.0,5.0,0.0,1.0,0.5,0.0,Ambiguity,0
17,5,¿La composicion del microbioma intestinal influye directamente en la salud mental a traves del eje intestino-cerebro,10.0,5.0,0.0,1.0,0.5,0.0,Ambiguity,0
17,6,¿Existe un vinculo causal entre el consumo de edulcorantes artificiales y un mayor riesgo de cancer,10.0,5.0,0.0,1.0,0.5,0.0,Ambiguity,0
17,7,¿Los adultos sanos deberian tomar suplementos multivitaminicos diarios para prevenir enfermedades cronicas,10.0,5.0,0.0,1.0,0.5,0.0,Ambiguity,0
17,8,¿Las redes celulares 5G pueden causar directamente infecciones de COVID-19,10.0,4.0,0.0,1.0,0.4,0.0,Ambiguity,0
17,9,¿La inversion del campo magnetico terrestre representa una amenaza inminente y directa para la salud humana,10.0,5.0,0.0,1.0,0.5,0.0,Ambiguity,0
17,10,¿La exposicion a la luz azul de las pantallas es una causa significativa de degeneracion macular,10.0,5.0,1.0,1.0,0.5,0.1,Ambiguity,1
17,11,¿La Declaracion Universal de los Derechos Humanos (1948) incluye el derecho a la educacion,10.0,4.0,0.0,1.0,0.4,0.0,Ambiguity,0
17,12,¿El PIB de la Union Europea esta entre los mas grandes del mundo,10.0,5.0,0.0,1.0,0.5,0.0,Ambiguity,0
17,13,¿La Organizacion Mundial del Comercio tiene un mecanismo de resolucion de disputas comerciales,10.0,5.0,0.0,1.0,0.5,0.0,Ambiguity,0
17,14,¿La Politica Agricola Comun de la UE es eficiente para apoyar a los agricultores de pequena escala,10.0,5.0,1.0,1.0,0.5,0.1,Ambiguity,1
17,15,¿El equilibrio geopolitico de poder cambiara significativamente debido al cambio climatico para 2050,10.0,4.0,1.0,1.0,0.4,0.1,Ambiguity,1
17,16,¿Los bancos centrales deberian adoptar monedas digitales (CBDC) para mejorar la politica monetaria,10.0,4.0,2.0,1.0,0.4,0.2,Ambiguity,1
17,17,¿Las sanciones economicas son una herramienta efectiva para cambiar el comportamiento de regimenes autoritarios,10.0,4.0,3.0,1.0,0.4,0.3,Ambiguity,1
17,18,¿La arquitectura Web3 e internet descentralizado es superior al modelo centralizado actual,10.0,4.0,2.0,1.0,0.4,0.2,Ambiguity,1
17,19,¿La arquitectura Transformer ha alcanzado sus limites fundamentales de escalabilidad para capacidades de IA,10.0,5.0,0.0,1.0,0.5,0.0,Ambiguity,0
17,20,¿La Ley de Moore sigue vigente en su formulacion original para la densidad de transistores,10.0,6.0,1.0,1.0,0.6,0.1,Ambiguity,1
17,21,¿La fusion nuclear ha logrado ganancia neta de energia sostenida en un reactor practico y escalable,10.0,5.0,2.0,1.0,0.5,0.2,Ambiguity,1
17,22,¿Los sistemas actuales de IA pueden lograr inteligencia artificial general (AGI),10.0,5.0,0.0,1.0,0.5,0.0,Ambiguity,0
17,23,¿El Metaverso se ha convertido en la plataforma principal para el trabajo diario y la interaccion social,10.0,4.0,4.0,1.0,0.4,0.4,Ambiguity,1
17,24,¿La privacidad diferencial es una tecnica suficiente para proteger datos individuales en aprendizaje automatico,10.0,5.0,1.0,1.0,0.5,0.1,Ambiguity,1
17,25,¿El entrenamiento de modelos grandes de IA contribuye significativamente a las emisiones globales de carbono,10.0,4.0,2.0,1.0,0.4,0.2,Ambiguity,1
17,26,¿Las celdas de combustible de hidrogeno se convertiran en la tecnologia dominante para transporte de larga distancia,10.0,5.0,2.0,1.0,0.5,0.2,Ambiguity,1
17,27,¿El xenotrasplante de organos de cerdo geneticamente modificados se convertira en practica medica rutinaria en 10 anos,10.0,4.0,1.0,1.0,0.4,0.1,Ambiguity,1
17,28,¿Los antibioticos son efectivos contra infecciones virales como el resfriado comun,10.0,5.0,2.0,1.0,0.5,0.2,Ambiguity,1
17,29,¿La tecnologia blockchain ha sido ampliamente adoptada para la gestion de cadenas de suministro empresariales,10.0,3.0,1.0,1.0,0.3,0.1,Consensus,1
17,30,¿La computacion cuantica es capaz de romper la encriptacion RSA-2048 con el hardware actualmente disponible,10.0,4.0,2.0,1.0,0.4,0.2,Ambiguity,1
18,1,¿Lavarse las manos con jabon es efectivo para reducir la transmision de enfermedades infecciosas,9.0,3.0,1.0,0.9,0.3,0.1,Consensus,0
18,2,¿El ejercicio fisico regular reduce el riesgo de enfermedad cardiovascular,9.0,1.0,1.0,0.9,0.1,0.1,Consensus,0
18,3,¿Fumar tabaco aumenta significativamente el riesgo de cancer de pulmon,10.0,0.0,0.0,1.0,0.0,0.0,Consensus,0
18,4,¿La aspirina tiene propiedades antiplaquetarias que ayudan a prevenir coagulos,10.0,2.0,1.0,1.0,0.2,0.1,Consensus,1
18,5,¿La composicion del microbioma intestinal influye directamente en la salud mental a traves del eje intestino-cerebro,7.0,3.0,2.0,0.7,0.3,0.2,Consensus,0
18,6,¿Existe un vinculo causal entre el consumo de edulcorantes artificiales y un mayor riesgo de cancer,3.0,6.0,4.0,0.3,0.6,0.4,Ambiguity,0
18,7,¿Los adultos sanos deberian tomar suplementos multivitaminicos diarios para prevenir enfermedades cronicas,3.0,4.0,6.0,0.3,0.4,0.6,Ambiguity,0
18,8,¿Las redes celulares 5G pueden causar directamente infecciones de COVID-19,0.0,1.0,9.0,0.0,0.1,0.9,Ignorance,0
18,9,¿La inversion del campo magnetico terrestre representa una amenaza inminente y directa para la salud humana,2.0,4.0,8.0,0.2,0.4,0.8,Ambiguity,0
18,10,¿La exposicion a la luz azul de las pantallas es una causa significativa de degeneracion macular,2.0,4.0,7.0,0.2,0.4,0.7,Ambiguity,0
18,11,¿La Declaracion Universal de los Derechos Humanos (1948) incluye el derecho a la educacion,9.0,2.0,1.0,0.9,0.2,0.1,Consensus,0
18,12,¿El PIB de la Union Europea esta entre los mas grandes del mundo,10.0,0.0,0.0,1.0,0.0,0.0,Consensus,0
18,13,¿La Organizacion Mundial del Comercio tiene un mecanismo de resolucion de disputas comerciales,10.0,1.0,1.0,1.0,0.1,0.1,Consensus,1
18,14,¿La Politica Agricola Comun de la UE es eficiente para apoyar a los agricultores de pequena escala,5.0,4.0,5.0,0.5,0.4,0.5,Ambiguity,0
18,15,¿El equilibrio geopolitico de poder cambiara significativamente debido al cambio climatico para 2050,7.0,5.0,2.0,0.7,0.5,0.2,Ambiguity,0
18,16,¿Los bancos centrales deberian adoptar monedas digitales (CBDC) para mejorar la politica monetaria,6.0,6.0,3.0,0.6,0.6,0.3,Ambiguity,0
18,17,¿Las sanciones economicas son una herramienta efectiva para cambiar el comportamiento de regimenes autoritarios,5.0,6.0,4.0,0.5,0.6,0.4,Ambiguity,0
18,18,¿La arquitectura Web3 e internet descentralizado es superior al modelo centralizado actual,5.0,6.0,4.0,0.5,0.6,0.4,Ambiguity,0
18,19,¿La arquitectura Transformer ha alcanzado sus limites fundamentales de escalabilidad para capacidades de IA,3.0,4.0,4.0,0.3,0.4,0.4,Ambiguity,0
18,20,¿La Ley de Moore sigue vigente en su formulacion original para la densidad de transistores,5.0,3.0,4.0,0.5,0.3,0.4,Contradiction,0
18,21,¿La fusion nuclear ha logrado ganancia neta de energia sostenida en un reactor practico y escalable,7.0,7.0,3.0,0.7,0.7,0.3,Ambiguity,0
18,22,¿Los sistemas actuales de IA pueden lograr inteligencia artificial general (AGI),5.0,4.0,4.0,0.5,0.4,0.4,Ambiguity,0
18,23,¿El Metaverso se ha convertido en la plataforma principal para el trabajo diario y la interaccion social,8.0,3.0,9.0,0.8,0.3,0.9,Contradiction,1
18,24,¿La privacidad diferencial es una tecnica suficiente para proteger datos individuales en aprendizaje automatico,2.0,3.0,1.0,0.2,0.3,0.1,Ignorance,0
18,25,¿El entrenamiento de modelos grandes de IA contribuye significativamente a las emisiones globales de carbono,1.0,3.0,4.0,0.1,0.3,0.4,Ignorance,0
18,26,¿Las celdas de combustible de hidrogeno se convertiran en la tecnologia dominante para transporte de larga distancia,5.0,7.0,4.0,0.5,0.7,0.4,Ambiguity,0
18,27,¿El xenotrasplante de organos de cerdo geneticamente modificados se convertira en practica medica rutinaria en 10 anos,4.0,8.0,3.0,0.4,0.8,0.3,Ambiguity,0
18,28,¿Los antibioticos son efectivos contra infecciones virales como el resfriado comun,1.0,1.0,9.0,0.1,0.1,0.9,Ignorance,0
18,29,¿La tecnologia blockchain ha sido ampliamente adoptada para la gestion de cadenas de suministro empresariales,4.0,4.0,6.0,0.4,0.4,0.6,Ambiguity,0
18,30,¿La computacion cuantica es capaz de romper la encriptacion RSA-2048 con el hardware actualmente disponible,1.0,2.0,9.0,0.1,0.2,0.9,Ignorance,0
19,1,¿Lavarse las manos con jabon es efectivo para reducir la transmision de enfermedades infecciosas,10.0,4.0,10.0,1.0,0.4,1.0,Ambiguity,1
19,2,¿El ejercicio fisico regular reduce el riesgo de enfermedad cardiovascular,10.0,0.0,3.0,1.0,0.0,0.3,Ignorance,1
19,3,¿Fumar tabaco aumenta significativamente el riesgo de cancer de pulmon,10.0,3.0,3.0,1.0,0.3,0.3,Ignorance,1
19,4,¿La aspirina tiene propiedades antiplaquetarias que ayudan a prevenir coagulos,10.0,5.0,10.0,1.0,0.5,1.0,Ambiguity,1
19,5,¿La composicion del microbioma intestinal influye directamente en la salud mental a traves del eje intestino-cerebro,10.0,5.0,4.0,1.0,0.5,0.4,Ambiguity,1
19,6,¿Existe un vinculo causal entre el consumo de edulcorantes artificiales y un mayor riesgo de cancer,10.0,4.0,10.0,1.0,0.4,1.0,Ambiguity,1
19,7,¿Los adultos sanos deberian tomar suplementos multivitaminicos diarios para prevenir enfermedades cronicas,10.0,6.0,0.0,1.0,0.6,0.0,Ambiguity,0
19,8,¿Las redes celulares 5G pueden causar directamente infecciones de COVID-19,0.0,10.0,0.0,0.0,1.0,0.0,Ambiguity,0
19,9,¿La inversion del campo magnetico terrestre representa una amenaza inminente y directa para la salud humana,7.0,4.0,5.0,0.7,0.4,0.5,Ambiguity,1
19,10,¿La exposicion a la luz azul de las pantallas es una causa significativa de degeneracion macular,0.0,1.0,9.0,0.0,0.1,0.9,Ignorance,0
19,11,¿La Declaracion Universal de los Derechos Humanos (1948) incluye el derecho a la educacion,10.0,0.0,0.0,1.0,0.0,0.0,Consensus,0
19,12,¿El PIB de la Union Europea esta entre los mas grandes del mundo,10.0,0.0,0.0,1.0,0.0,0.0,Consensus,0
19,13,¿La Organizacion Mundial del Comercio tiene un mecanismo de resolucion de disputas comerciales,10.0,0.0,1.0,1.0,0.0,0.1,Consensus,1
19,14,¿La Politica Agricola Comun de la UE es eficiente para apoyar a los agricultores de pequena escala,5.0,5.0,5.0,0.5,0.5,0.5,Ambiguity,0
19,15,¿El equilibrio geopolitico de poder cambiara significativamente debido al cambio climatico para 2050,7.0,6.0,6.0,0.7,0.6,0.6,Ambiguity,1
19,16,¿Los bancos centrales deberian adoptar monedas digitales (CBDC) para mejorar la politica monetaria,5.0,5.0,5.0,0.5,0.5,0.5,Ambiguity,0
19,17,¿Las sanciones economicas son una herramienta efectiva para cambiar el comportamiento de regimenes autoritarios,5.0,5.0,5.0,0.5,0.5,0.5,Ambiguity,0
19,18,¿La arquitectura Web3 e internet descentralizado es superior al modelo centralizado actual,4.0,5.0,2.0,0.4,0.5,0.2,Ambiguity,0
19,19,¿La arquitectura Transformer ha alcanzado sus limites fundamentales de escalabilidad para capacidades de IA,5.0,5.0,6.0,0.5,0.5,0.6,Ambiguity,1
19,20,¿La Ley de Moore sigue vigente en su formulacion original para la densidad de transistores,6.0,6.0,5.0,0.6,0.6,0.5,Ambiguity,1
19,21,¿La fusion nuclear ha logrado ganancia neta de energia sostenida en un reactor practico y escalable,8.0,4.0,5.0,0.8,0.4,0.5,Ambiguity,1
19,22,¿Los sistemas actuales de IA pueden lograr inteligencia artificial general (AGI),7.0,5.0,5.0,0.7,0.5,0.5,Ambiguity,1
19,23,¿El Metaverso se ha convertido en la plataforma principal para el trabajo diario y la interaccion social,5.0,5.0,5.0,0.5,0.5,0.5,Ambiguity,0
19,24,¿La privacidad diferencial es una tecnica suficiente para proteger datos individuales en aprendizaje automatico,8.0,6.0,4.0,0.8,0.6,0.4,Ambiguity,1
19,25,¿El entrenamiento de modelos grandes de IA contribuye significativamente a las emisiones globales de carbono,5.0,5.0,5.0,0.5,0.5,0.5,Ambiguity,0
19,26,¿Las celdas de combustible de hidrogeno se convertiran en la tecnologia dominante para transporte de larga distancia,6.0,5.0,5.0,0.6,0.5,0.5,Ambiguity,1
19,27,¿El xenotrasplante de organos de cerdo geneticamente modificados se convertira en practica medica rutinaria en 10 anos,5.0,5.0,5.0,0.5,0.5,0.5,Ambiguity,0
19,28,¿Los antibioticos son efectivos contra infecciones virales como el resfriado comun,6.0,4.0,6.0,0.6,0.4,0.6,Ambiguity,1
19,29,¿La tecnologia blockchain ha sido ampliamente adoptada para la gestion de cadenas de suministro empresariales,6.0,5.0,4.0,0.6,0.5,0.4,Ambiguity,0
19,30,¿La computacion cuantica es capaz de romper la encriptacion RSA-2048 con el hardware actualmente disponible,7.0,2.0,4.0,0.7,0.2,0.4,Contradiction,1
20,1,¿Lavarse las manos con jabon es efectivo para reducir la transmision de enfermedades infecciosas,9.0,1.0,0.0,0.9,0.1,0.0,Consensus,0
20,2,¿El ejercicio fisico regular reduce el riesgo de enfermedad cardiovascular,9.0,2.0,1.0,0.9,0.2,0.1,Consensus,0
20,3,¿Fumar tabaco aumenta significativamente el riesgo de cancer de pulmon,10.0,0.0,0.0,1.0,0.0,0.0,Consensus,0
20,4,¿La aspirina tiene propiedades antiplaquetarias que ayudan a prevenir coagulos,9.0,2.0,1.0,0.9,0.2,0.1,Consensus,0
20,5,¿La composicion del microbioma intestinal influye directamente en la salud mental a traves del eje intestino-cerebro,7.0,6.0,2.0,0.7,0.6,0.2,Ambiguity,0
20,6,¿Existe un vinculo causal entre el consumo de edulcorantes artificiales y un mayor riesgo de cancer,2.0,9.0,5.0,0.2,0.9,0.5,Ambiguity,0
20,7,¿Los adultos sanos deberian tomar suplementos multivitaminicos diarios para prevenir enfermedades cronicas,1.0,7.0,5.0,0.1,0.7,0.5,Ambiguity,0
20,8,¿Las redes celulares 5G pueden causar directamente infecciones de COVID-19,0.0,0.0,0.0,0.0,0.0,0.0,Ignorance,0
20,9,¿La inversion del campo magnetico terrestre representa una amenaza inminente y directa para la salud humana,1.0,4.0,8.0,0.1,0.4,0.8,Ambiguity,0
20,10,¿La exposicion a la luz azul de las pantallas es una causa significativa de degeneracion macular,2.0,7.0,7.0,0.2,0.7,0.7,Ambiguity,0
20,11,¿La Declaracion Universal de los Derechos Humanos (1948) incluye el derecho a la educacion,10.0,1.0,0.0,1.0,0.1,0.0,Consensus,0
20,12,¿El PIB de la Union Europea esta entre los mas grandes del mundo,9.0,2.0,1.0,0.9,0.2,0.1,Consensus,0
20,13,¿La Organizacion Mundial del Comercio tiene un mecanismo de resolucion de disputas comerciales,10.0,1.0,2.0,1.0,0.1,0.2,Consensus,1
20,14,¿La Politica Agricola Comun de la UE es eficiente para apoyar a los agricultores de pequena escala,4.0,6.0,5.0,0.4,0.6,0.5,Ambiguity,0
20,15,¿El equilibrio geopolitico de poder cambiara significativamente debido al cambio climatico para 2050,6.0,7.0,1.0,0.6,0.7,0.1,Ambiguity,0
20,16,¿Los bancos centrales deberian adoptar monedas digitales (CBDC) para mejorar la politica monetaria,5.0,7.0,2.0,0.5,0.7,0.2,Ambiguity,0
20,17,¿Las sanciones economicas son una herramienta efectiva para cambiar el comportamiento de regimenes autoritarios,1.0,7.0,3.0,0.1,0.7,0.3,Ambiguity,0
20,18,¿La arquitectura Web3 e internet descentralizado es superior al modelo centralizado actual,6.0,8.0,5.0,0.6,0.8,0.5,Ambiguity,1
20,19,¿La arquitectura Transformer ha alcanzado sus limites fundamentales de escalabilidad para capacidades de IA,4.0,8.0,2.0,0.4,0.8,0.2,Ambiguity,0
20,20,¿La Ley de Moore sigue vigente en su formulacion original para la densidad de transistores,1.0,7.0,8.0,0.1,0.7,0.8,Ambiguity,0
20,21,¿La fusion nuclear ha logrado ganancia neta de energia sostenida en un reactor practico y escalable,2.0,9.0,9.0,0.2,0.9,0.9,Ambiguity,1
20,22,¿Los sistemas actuales de IA pueden lograr inteligencia artificial general (AGI),2.0,9.0,8.0,0.2,0.9,0.8,Ambiguity,0
20,23,¿El Metaverso se ha convertido en la plataforma principal para el trabajo diario y la interaccion social,2.0,4.0,9.0,0.2,0.4,0.9,Ambiguity,1
20,24,¿La privacidad diferencial es una tecnica suficiente para proteger datos individuales en aprendizaje automatico,9.0,7.0,2.0,0.9,0.7,0.2,Ambiguity,1
20,25,¿El entrenamiento de modelos grandes de IA contribuye significativamente a las emisiones globales de carbono,7.0,8.0,3.0,0.7,0.8,0.3,Ambiguity,0
20,26,¿Las celdas de combustible de hidrogeno se convertiran en la tecnologia dominante para transporte de larga distancia,7.0,7.0,7.0,0.7,0.7,0.7,Ambiguity,1
20,27,¿El xenotrasplante de organos de cerdo geneticamente modificados se convertira en practica medica rutinaria en 10 anos,3.0,9.0,7.0,0.3,0.9,0.7,Ambiguity,0
20,28,¿Los antibioticos son efectivos contra infecciones virales como el resfriado comun,0.0,0.0,10.0,0.0,0.0,1.0,Ignorance,0
20,29,¿La tecnologia blockchain ha sido ampliamente adoptada para la gestion de cadenas de suministro empresariales,3.0,7.0,7.0,0.3,0.7,0.7,Ambiguity,0
20,30,¿La computacion cuantica es capaz de romper la encriptacion RSA-2048 con el hardware actualmente disponible,0.0,1.0,10.0,0.0,0.1,1.0,Ignorance,0
22,1,¿Lavarse las manos con jabon es efectivo para reducir la transmision de enfermedades infecciosas,10.0,5.0,0.0,1.0,0.5,0.0,Ambiguity,0
22,2,¿El ejercicio fisico regular reduce el riesgo de enfermedad cardiovascular,10.0,0.0,0.0,1.0,0.0,0.0,Consensus,0
22,3,¿Fumar tabaco aumenta significativamente el riesgo de cancer de pulmon,10.0,0.0,0.0,1.0,0.0,0.0,Consensus,0
22,4,¿La aspirina tiene propiedades antiplaquetarias que ayudan a prevenir coagulos,10.0,0.0,0.0,1.0,0.0,0.0,Consensus,0
22,5,¿La composicion del microbioma intestinal influye directamente en la salud mental a traves del eje intestino-cerebro,9.0,2.0,0.0,0.9,0.2,0.0,Consensus,0
22,6,¿Existe un vinculo causal entre el consumo de edulcorantes artificiales y un mayor riesgo de cancer,9.0,2.0,2.0,0.9,0.2,0.2,Consensus,1
22,7,¿Los adultos sanos deberian tomar suplementos multivitaminicos diarios para prevenir enfermedades cronicas,3.0,8.0,6.0,0.3,0.8,0.6,Ambiguity,0
22,8,¿Las redes celulares 5G pueden causar directamente infecciones de COVID-19,0.0,0.0,10.0,0.0,0.0,1.0,Ignorance,0
22,9,¿La inversion del campo magnetico terrestre representa una amenaza inminente y directa para la salud humana,2.0,5.0,9.0,0.2,0.5,0.9,Ambiguity,1
22,10,¿La exposicion a la luz azul de las pantallas es una causa significativa de degeneracion macular,3.0,5.0,8.0,0.3,0.5,0.8,Ambiguity,1
22,11,¿La Declaracion Universal de los Derechos Humanos (1948) incluye el derecho a la educacion,10.0,0.0,0.0,1.0,0.0,0.0,Consensus,0
22,12,¿El PIB de la Union Europea esta entre los mas grandes del mundo,10.0,0.0,0.0,1.0,0.0,0.0,Consensus,0
22,13,¿La Organizacion Mundial del Comercio tiene un mecanismo de resolucion de disputas comerciales,10.0,2.0,0.0,1.0,0.2,0.0,Consensus,0
22,14,¿La Politica Agricola Comun de la UE es eficiente para apoyar a los agricultores de pequena escala,3.0,8.0,7.0,0.3,0.8,0.7,Ambiguity,0
22,15,¿El equilibrio geopolitico de poder cambiara significativamente debido al cambio climatico para 2050,8.0,7.0,2.0,0.8,0.7,0.2,Ambiguity,0
22,16,¿Los bancos centrales deberian adoptar monedas digitales (CBDC) para mejorar la politica monetaria,7.0,9.0,5.0,0.7,0.9,0.5,Ambiguity,1
22,17,¿Las sanciones economicas son una herramienta efectiva para cambiar el comportamiento de regimenes autoritarios,4.0,9.0,7.0,0.4,0.9,0.7,Ambiguity,1
22,18,¿La arquitectura Web3 e internet descentralizado es superior al modelo centralizado actual,6.0,9.0,7.0,0.6,0.9,0.7,Ambiguity,1
22,19,¿La arquitectura Transformer ha alcanzado sus limites fundamentales de escalabilidad para capacidades de IA,5.0,9.0,7.0,0.5,0.9,0.7,Ambiguity,1
22,20,¿La Ley de Moore sigue vigente en su formulacion original para la densidad de transistores,3.0,6.0,9.0,0.3,0.6,0.9,Ambiguity,1
22,21,¿La fusion nuclear ha logrado ganancia neta de energia sostenida en un reactor practico y escalable,3.0,9.0,10.0,0.3,0.9,1.0,Ambiguity,1
22,22,¿Los sistemas actuales de IA pueden lograr inteligencia artificial general (AGI),2.0,10.0,9.0,0.2,1.0,0.9,Ambiguity,1
22,23,¿El Metaverso se ha convertido en la plataforma principal para el trabajo diario y la interaccion social,2.0,8.0,10.0,0.2,0.8,1.0,Ambiguity,1
22,24,¿La privacidad diferencial es una tecnica suficiente para proteger datos individuales en aprendizaje automatico,2.0,10.0,9.0,0.2,1.0,0.9,Ambiguity,1
22,25,¿El entrenamiento de modelos grandes de IA contribuye significativamente a las emisiones globales de carbono,9.0,4.0,2.0,0.9,0.4,0.2,Ambiguity,1
22,26,¿Las celdas de combustible de hidrogeno se convertiran en la tecnologia dominante para transporte de larga distancia,6.0,9.0,7.0,0.6,0.9,0.7,Ambiguity,1
22,27,¿El xenotrasplante de organos de cerdo geneticamente modificados se convertira en practica medica rutinaria en 10 anos,5.0,10.0,8.0,0.5,1.0,0.8,Ambiguity,1
22,28,¿Los antibioticos son efectivos contra infecciones virales como el resfriado comun,0.0,0.0,10.0,0.0,0.0,1.0,Ignorance,0
22,29,¿La tecnologia blockchain ha sido ampliamente adoptada para la gestion de cadenas de suministro empresariales,8.0,10.0,4.0,0.8,1.0,0.4,Ambiguity,1
22,30,¿La computacion cuantica es capaz de romper la encriptacion RSA-2048 con el hardware actualmente disponible,0.0,0.0,10.0,0.0,0.0,1.0,Ignorance,0
